Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Heavily indebted poor countries (HIPC),0.119892056,0.123377216,0.120687079,0.124583799,0.13224467,0.150704549,0.153300712,0.162854046,0.181938381,0.195505603,0.20648351,0.216015994,0.215680722,0.225341446,0.22413482,0.217882766,0.206669592,0.208457963,0.21131759,0.209137658,0.220368972,0.210898499,0.210195033,0.206295498,0.195101121,0.20216518,0.174114031,0.188114566,0.198272294,0.204030581,0.17614214,0.168445028,0.167924619,0.16739804,0.17001261,0.17696436,0.183162385,0.184971524,0.172221064,0.169306671,0.167213713,0.167703178,0.170031767,0.182823208,0.189878533,0.185273227,0.19259863,0.201442116,0.2052955,0.207488724,0.221467257,0.230193318,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.752317226,3.540551724,3.629147097,3.772242664,4.120683133,4.220418635,4.536293268,4.499603865,4.438345911,4.665514189,4.927324775,5.302283784,5.191956522,5.201658487,5.219693694,5.5005,5.269158157,4.866616935,4.728821777,4.801530011,,,,
Haiti,0.073981936,0.075323271,0.075662831,0.060763227,0.071822341,0.071260015,0.069847908,0.058566007,0.058229032,0.068227551,0.081772036,0.084155391,0.080460234,0.085009943,0.093709959,0.094165444,0.1288081,0.132498711,0.138591885,0.13571075,0.132142239,0.131714396,0.138545472,0.146759635,0.146319666,0.147617492,0.129207842,0.136882387,0.150160186,0.149182878,0.139971038,0.137701251,0.123110762,0.088136128,0.039178826,0.115358616,0.129820823,0.168614245,0.149193484,0.158383898,0.159990488,0.180553862,0.206702881,0.193224572,0.217948715,0.22405596,0.224474915,0.250172074,0.250131013,0.229630548,0.211960718,0.217962048,,,,
Hungary,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.710469301,6.418858426,5.823721681,5.977294089,5.693705766,5.844711547,6.018705804,5.917168052,5.762720948,5.74324842,5.465860201,5.590715986,5.52182927,5.83089647,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.867185924,5.074749628,4.862989931,,,,
IBRD only,1.348654949,1.186867088,1.127153177,1.137852356,1.166362732,1.22234901,1.276936015,1.230405459,1.312022912,1.417556893,1.572429744,1.666676028,1.720028912,1.7865729,1.807058237,1.916449675,2.004572683,2.120366105,2.238658737,2.279900834,2.256968118,2.199658638,2.28724986,2.326237315,2.396963892,2.492249209,2.552013381,2.643116136,2.721051848,2.754925074,2.687581917,2.751983639,2.792668811,2.767751626,2.712656894,2.775727724,2.81418682,2.768292502,2.694541158,2.712987781,2.73096956,2.755114562,2.789489042,3.04932677,3.270775502,3.408476383,3.604656447,3.725328797,3.856892772,3.959398624,4.143161002,4.38296846,,,,
IDA & IBRD total,1.14236116,1.007948567,0.960750143,0.970366399,0.99717623,1.048074588,1.09630904,1.061042916,1.131845782,1.219842426,1.350860197,1.429723766,1.473024944,1.533094062,1.551307179,1.63109463,1.69941494,1.78887252,1.881388505,1.92203816,1.903002249,1.85320285,1.920831711,1.947776339,2.002821197,2.080067766,2.124001789,2.191640841,2.255119422,2.265910417,2.209506376,2.254356358,2.291278594,2.26286502,2.210704895,2.250456381,2.281947841,2.2414663,2.181345641,2.191716424,2.209572515,2.225408603,2.25219284,2.445569322,2.614495749,2.712853387,2.858346636,2.945627973,3.037720995,3.103853946,3.237789269,3.413883903,,,,
IDA total,0.222455415,0.224283864,0.240369056,0.246641317,0.270048843,0.301628955,0.324518322,0.340522711,0.367880263,0.382960141,0.414585126,0.429517035,0.432125665,0.468374276,0.48132793,0.442165966,0.435839651,0.426109567,0.424045906,0.475185502,0.484159388,0.475330932,0.473756436,0.463941484,0.469943854,0.490580647,0.487227325,0.479313994,0.503648654,0.443376601,0.445125682,0.436425233,0.480483406,0.459577957,0.43748913,0.414622468,0.441739764,0.438676669,0.443043668,0.443906761,0.480373234,0.488030966,0.510003478,0.509791258,0.534412085,0.533178722,0.546693121,0.558774192,0.559349328,0.54585653,0.564346849,0.588358335,,,,
IDA blend,0.338474803,0.352754969,0.384463249,0.408604833,0.456958131,0.517320705,0.581935256,0.612521835,0.596662288,0.667941532,0.747538338,0.785557172,0.801548542,0.88025984,0.916917723,0.817940959,0.817167881,0.774998798,0.767447018,0.91013995,0.913546515,0.907285283,0.911451416,0.890825045,0.910727238,0.95147668,0.95750129,0.915883835,0.968017461,0.815737213,0.834177538,0.824057616,0.93679226,0.915018911,0.863236783,0.787571664,0.83576348,0.829751114,0.859478957,0.858967196,0.951449306,0.967045225,1.027585614,1.025387852,1.061618679,1.068383433,1.079755991,1.105236192,1.106418375,1.05749138,1.088694784,1.147522417,,,,
Indonesia,0.243805292,0.288719865,0.248446979,0.239681349,0.229361138,0.246138797,0.226991958,0.231915478,0.253505277,0.298673302,0.311951855,0.330621478,0.358007997,0.39547025,0.402156668,0.412805019,0.461238948,0.600297744,0.667780175,0.660145713,0.642649541,0.663407119,0.682224208,0.664097632,0.694402064,0.734768045,0.722917266,0.718414527,0.755209446,0.734806322,0.824341653,0.973544534,1.078897628,1.145267204,1.141660103,1.142077453,1.266918319,1.37369341,1.021663214,1.159817226,1.245241619,1.375191469,1.411135411,1.437952342,1.512238393,1.511534344,1.505337668,1.616659186,1.752149102,1.90009103,1.80860092,2.303780983,,,,
IDA only,0.136047344,0.131491647,0.13782601,0.134566596,0.142719267,0.156277999,0.156162433,0.163291905,0.208560638,0.194461528,0.198858957,0.200736806,0.196494621,0.207585233,0.207508627,0.201454299,0.193348126,0.199690611,0.200219557,0.201159975,0.211017761,0.202381905,0.198386419,0.195093662,0.1938099,0.201984677,0.194807634,0.203543593,0.211352364,0.202943584,0.197242914,0.191195973,0.197931488,0.17874214,0.176431382,0.187451533,0.20284155,0.202535913,0.192267967,0.195023652,0.198956287,0.203370516,0.203998514,0.206705392,0.226272669,0.221787269,0.237970463,0.243481177,0.244774938,0.252720314,0.264727314,0.269590366,,,,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,0.268161407,0.284291728,0.306519469,0.322532993,0.308900447,0.33333065,0.337853982,0.331763432,0.35328108,0.351990681,0.352279914,0.3633376,0.375731112,0.378031307,0.3819147,0.40566208,0.414638121,0.484985962,0.477575976,0.487174492,0.499951925,0.525284022,0.545553419,0.578452649,0.584714088,0.627124721,0.657650963,0.687149484,0.726153879,0.777433818,0.793217741,0.830433563,0.864498223,0.880821147,0.917597877,0.957509198,1.023418661,1.046223539,1.054613051,1.105715817,1.126420999,1.123105104,1.125301008,1.156575887,1.197178135,1.233151431,1.294535658,1.365786853,1.497886363,1.619048654,1.584869945,1.662873483,,,,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.891027651,8.89089803,8.71812007,8.74540281,9.099106057,9.132847914,9.597180489,9.913613438,10.38755637,10.69008513,10.83667002,11.38728269,11.09347735,10.80963343,10.76605142,10.45998114,10.13026328,10.16503468,9.527000515,8.891436541,8.810150532,7.880759326,,,,
"Iran, Islamic Rep.",1.706877306,1.625488091,1.62374324,1.745819344,1.9565918,2.154490246,2.503897575,2.581574456,3.048311127,2.993535262,3.227174809,3.479508065,3.537769713,4.203392327,4.538511405,4.266554417,4.650696692,4.717541973,4.519131229,4.405604205,3.12956378,2.810002428,3.300025323,3.43757291,3.319743906,3.402987173,3.019342807,3.122878343,3.323853491,3.495811172,3.758908335,3.980517853,3.940709322,4.042862921,4.467541596,4.534732552,4.51380999,4.324781919,4.860891286,5.907867403,5.659871345,5.969319787,5.940885769,6.112766056,6.455102946,6.693014451,7.189315694,7.266882331,7.533279752,7.59209277,7.698029098,7.802145093,,,,
Iraq,1.133839678,1.166516796,1.176904102,1.190893195,1.117409692,2.30594209,3.202363912,2.055756315,2.129157724,2.360357896,2.410655716,2.81427722,2.787998335,2.798342259,2.735264717,2.837671513,4.04372286,3.507796367,3.290803039,3.996996284,3.336820729,2.286935474,2.121058044,2.613795151,2.644239371,2.868125656,2.996115038,3.245533263,4.077842402,4.29676645,3.006870115,2.641446241,3.339282339,3.511820781,3.827487983,3.853134662,3.332500184,3.174299268,3.259873424,3.1580745,3.073001789,3.517985725,3.498262353,3.555056635,4.334412605,4.201798657,3.563542432,2.186766827,3.194050322,3.47996689,3.610434779,4.194045154,,,,
Iceland,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.842665191,6.856146503,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.64601779,7.427079472,7.496188056,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,,,,
Israel,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.840769957,7.480709638,8.408403084,8.628358297,9.021132432,9.282899729,9.387829234,9.64001268,9.625337632,9.157621551,9.582362538,9.877379717,9.104987976,9.401973781,8.677687032,8.230259015,8.872604307,8.750116433,9.340594762,8.612962755,9.036666273,8.952413531,,,,
Italy,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,,,,
Jamaica,0.902679123,1.289731615,1.262774901,1.404915821,2.344241259,1.700154545,1.974241851,2.144633462,2.129374472,2.315557288,2.672260032,3.035152448,3.266688725,4.242373011,3.827924236,4.067765027,3.573933757,3.61643227,4.383886128,4.057131152,3.962698078,3.429068122,2.826795146,2.878549179,2.25659064,2.183285881,1.948260553,2.290119969,1.921891445,2.833359299,3.332520502,3.397173865,3.341555498,3.447637139,3.508988204,3.912452419,4.063043767,4.19508427,3.805001212,3.796215188,3.985086057,4.078579006,3.93866406,4.085163419,4.067723683,4.026818344,4.530808785,5.062906364,4.476814921,3.204231319,2.672410756,2.872655693,,,,
Jordan,0.837693218,1.055223366,1.089302574,1.22049343,1.18310024,1.27058273,1.308184992,1.071983484,1.047360433,1.132966655,0.941808192,0.952630118,1.058487088,1.176306665,1.155236513,1.256124942,1.447655698,1.512930532,1.696275893,1.71846885,2.072532633,2.478598195,2.554873632,2.866692985,3.121008476,3.068916969,3.218088705,3.239910889,3.017555523,2.876960217,3.097640193,2.768905657,3.276254933,3.057979324,3.281472836,3.138056293,3.189582414,3.172245827,3.146999921,3.10546634,3.25282036,3.299389492,3.419064029,3.4644435,3.720439753,3.948931573,3.819364806,3.825903945,3.55227116,3.493292101,3.249597724,3.292524922,,,,
Japan,2.516537519,2.981979388,3.059736351,3.359320776,3.673035072,3.912905535,4.206264706,4.863557846,5.566593157,6.338523165,7.368088744,7.545561028,7.961462468,8.472958752,8.313879441,7.77267069,8.059719431,8.213496439,7.866857247,8.24734789,8.114017015,7.901592054,7.599902312,7.411085746,7.833248279,7.580675398,7.53411367,7.418518417,8.066694192,8.329948098,8.857976193,8.875684081,9.039760563,8.899017746,9.394000584,9.436899776,9.585223137,9.53044157,9.167558022,9.459557462,9.613881066,9.45490681,9.547061619,9.688100417,9.856908399,9.686111315,9.62737359,9.771475965,9.4229613,8.598621998,9.127185047,9.291834303,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89544637,13.5394831,12.39428397,10.54217873,9.031502525,8.450716634,8.298092069,7.803452018,8.584553321,9.954577347,10.22587952,10.31697607,11.46729421,11.68198846,12.57715649,14.2211715,14.65957764,13.30972781,15.14647827,15.81009754,,,,
Kenya,0.299496881,0.28725727,0.304273985,0.320661958,0.307305266,0.259649487,0.273274893,0.266146233,0.268506558,0.288157853,0.274068546,0.316134818,0.320474975,0.312855742,0.380878645,0.368977464,0.329338923,0.348091685,0.353045082,0.321711564,0.38094823,0.386201414,0.267301785,0.255505314,0.228042942,0.191736485,0.2040846,0.244751788,0.218690403,0.229063768,0.248363863,0.199736842,0.221370014,0.245794458,0.246413638,0.275965745,0.33179823,0.286573323,0.339479453,0.335704347,0.335350781,0.294043331,0.243741462,0.201323302,0.221377912,0.242225673,0.263863006,0.263921731,0.267801815,0.31450114,0.307975417,0.327569171,,,,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40546884,1.838898975,1.340069987,0.97295632,1.207438424,1.167312197,1.221051793,0.94243203,0.924535563,0.764529939,0.971361532,1.056481074,1.121356201,1.016440747,0.991517898,1.120619163,1.069343449,1.180486133,1.129467501,1.199591629,,,,
Cambodia,0.041012378,0.048708101,0.051110592,0.062885194,0.053880369,0.062371699,0.071236379,0.062436039,0.072309173,0.19498466,0.167104683,0.034788767,0.016006194,0.017162674,0.009699027,0.00971135,0.009868795,0.010155011,0.007352358,0.004317227,0.042574537,0.044386095,0.048576159,0.050957882,0.054943598,0.053988698,0.054155043,0.053033397,0.053269776,0.051703836,0.050066401,0.049556143,0.049352754,0.047637216,0.052055609,0.145041558,0.146717767,0.135829991,0.167576557,0.158936147,0.162037088,0.180862682,0.174068505,0.184469651,0.186533458,0.20840142,0.221776426,0.253749445,0.285282402,0.292181175,0.291550731,0.308073152,,,,
Kiribati,,0.173540617,0.253994274,0.413211034,0.403641247,0.236809816,0.231790312,0.454211396,0.668225718,0.21869471,0.429886091,0.563936947,0.485943623,0.684077978,0.606873598,0.59821639,0.589549839,0.387256886,0.381555216,0.43871883,0.494371419,0.487819479,0.42136971,0.35625,0.350528932,0.343749024,0.279842488,0.327108917,0.318389674,0.310486432,0.303848863,0.298542701,0.294250598,0.290562848,0.286955161,0.28306766,0.464724296,0.365831151,0.404666732,0.353577842,0.391003009,0.298970393,0.461822928,0.453775368,0.485990392,0.675183312,0.739181175,0.533049528,0.558783791,0.401099775,0.607308472,0.595622098,,,,
St. Kitts and Nevis,0.214875872,0.429768532,0.28779971,0.362832209,0.367184684,0.447095162,0.455009823,0.464343752,0.711286881,0.563732595,0.571921929,0.659384131,0.6617939,0.662002979,0.827261037,0.745358869,0.830728105,0.834433168,0.75514827,0.843958573,1.188242102,1.279840849,1.543602816,1.206845483,1.213836478,1.22183878,1.407103629,1.330133243,1.60813741,1.61565575,1.616486665,1.788387915,1.773210832,2.015991013,2.077473267,2.223046073,2.366297158,2.339660476,2.312991372,2.284836886,2.254435271,3.967240782,4.218983701,4.614416644,4.695068561,4.776002768,4.710907704,4.941167146,4.880433719,5.034263395,4.973200642,5.050964187,,,,
"Korea, Rep.",0.501837251,0.561314583,0.651713667,0.774109781,0.793961905,0.871121999,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.869490025,9.35798162,7.882070871,8.577710247,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616547001,9.72993278,10.19958174,10.36983266,10.3465061,11.46958747,11.84075687,,,,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,29.78819829,33.8773007,42.63711768,44.60949,58.73273044,73.4581841,65.88655742,43.4283027,35.11122237,38.668925,33.38106784,33.59260676,31.88302007,26.15676773,19.55823376,16.00843903,16.56204285,14.58181329,16.83308713,13.43107034,17.82452819,17.36063559,13.93786174,13.62347931,17.11054333,16.80380794,19.37281956,16.40824526,16.43575971,17.467149,23.46608417,5.077246887,,,,33.48846173,30.62053561,32.56958552,29.29660291,29.15154504,27.75902294,28.96529435,28.51232265,28.5890492,29.32795622,31.60748832,30.87219115,29.63684934,30.58126375,29.72170379,29.69343348,28.10266175,,,,
Latin America & Caribbean (excluding high income),1.167987591,1.139600506,1.157984678,1.168005852,1.214311161,1.207462433,1.237934388,1.306041164,1.360753958,1.424162967,1.525473317,1.546556206,1.59775719,1.726845972,1.811855151,1.818308672,1.846711692,1.897014177,2.04207468,2.131098115,2.21720874,2.179295305,2.205388428,2.05613694,2.018136789,2.055467811,2.103127521,2.151598267,2.141385163,2.244598454,2.101927128,2.096267209,2.08798593,2.142008175,2.192222969,2.15830837,2.20465742,2.282467512,2.397053706,2.391809828,2.336626836,2.394874714,2.390858169,2.380943553,2.316368304,2.407708477,2.417616808,2.456828362,2.550768609,2.461682629,2.590906957,2.605092308,,,,
Lao PDR,0.038054779,0.052402932,0.059465829,0.064557643,0.074104952,0.075463354,0.09628119,0.127862569,0.066024409,0.121848367,0.212973446,0.152811931,0.171852245,0.177304787,0.09819437,0.083016499,0.072275068,0.07377346,0.073012118,0.069852636,0.057495909,0.045318411,0.04644352,0.051581287,0.051224098,0.054803547,0.05521963,0.053662505,0.052135867,0.056867385,0.055248798,0.057879484,0.06197327,0.060300951,0.063401639,0.077751867,0.101895917,0.125883025,0.139152368,0.182087007,0.181878534,0.166291562,0.213928438,0.202444057,0.251426515,0.249572499,0.270683528,0.158048796,0.161954988,0.160311795,0.203248951,0.188910506,,,,
Lebanon,1.430289424,1.439577819,1.483731683,1.525929202,1.600665193,1.586077213,1.699083608,1.642254868,1.673478775,1.934022747,1.719053644,2.268534298,2.370071621,2.891701667,2.852027389,2.497160182,2.358238382,2.13866498,2.193266855,2.365694641,2.371668994,2.428074822,2.322278283,2.760662997,2.643807862,3.009945479,2.898218721,2.981979147,2.870562502,3.008550725,3.367158721,3.451876549,4.025831825,4.019860304,4.283810819,4.492168869,4.495725135,5.061759624,5.348660227,5.225193963,4.724037362,4.822939246,4.551947263,4.921743397,4.357757196,4.07458241,3.572961427,3.309380466,4.202060939,5.001002214,4.632411885,4.461863346,,,,
Liberia,0.147293527,0.140928084,0.216209634,0.297261046,0.395430416,0.444850946,0.477197141,0.465652918,0.655380853,0.919861491,1.02282409,1.046482369,1.006532181,0.962691097,1.0890354,0.911877646,0.881734423,0.854910912,0.848995606,1.063471517,1.079253739,0.988810248,0.295330068,0.337551714,0.323683183,0.328745423,0.330664693,0.348967127,0.376765206,0.312301534,0.230181794,0.138440316,0.142799329,0.160837422,0.158001791,0.160437344,0.156837675,0.150382828,0.151950385,0.14845856,0.150891365,0.167528353,0.163605503,0.170191171,0.196900249,0.226538985,0.224257889,0.192597983,0.156752837,0.138178275,0.202899199,0.218425012,,,,
Libya,0.483113477,0.805632083,0.682700645,0.918989317,0.401700303,0.591501553,1.471248629,9.941309938,15.52715275,17.55388385,15.29229037,9.80302338,6.603775663,6.05509109,3.717500546,4.417078036,6.562093165,7.078691991,7.192735762,8.480760309,8.430653739,8.681964165,8.916454353,8.488011357,7.70666867,8.180640962,8.597822517,7.988109313,8.6919411,8.690724773,8.362097836,9.526908724,8.105703497,8.30088552,9.222120085,9.433977929,8.884213335,8.884696454,8.823544695,8.506488906,8.827297282,8.860971652,8.667885511,8.765498472,8.82990235,8.981760542,9.227794152,8.84546264,9.136624366,10.0370768,10.54269589,6.204914344,,,,
St. Lucia,0.163157251,0.201676328,0.199107356,0.235575018,0.232056785,0.266544137,0.299723122,0.331601792,0.362419822,0.606723311,0.633685989,0.661103151,0.72335569,0.750728171,0.67573295,0.701530473,0.75838721,0.617526102,0.864322442,1.292840436,0.96349505,0.797220573,0.938316137,0.836546139,0.913303018,1.015259144,1.026372259,1.11942121,1.235771201,1.213756123,1.194203213,1.229667735,1.446813308,1.583333333,1.81757101,2.119797334,2.215531478,2.064287323,2.012386814,2.057282699,2.102784981,2.288263473,2.036993347,2.221503768,2.176034797,2.216955752,2.187216682,2.262968274,2.292817072,2.197738533,2.273826502,2.270423588,,,,
Latin America & Caribbean,1.320414676,1.313138835,1.354544534,1.318305439,1.388337944,1.399634823,1.434623728,1.500902496,1.561185673,1.647242275,1.772282678,1.823019346,1.86631784,1.987890379,2.052924178,2.041936475,2.089376082,2.135318522,2.24870792,2.354079233,2.419632678,2.343564238,2.353682138,2.210812038,2.179724476,2.197259967,2.235799374,2.302077865,2.312240344,2.402294876,2.263858323,2.268931116,2.26828607,2.29888182,2.360563728,2.334338417,2.401386852,2.486986865,2.593491331,2.61534987,2.546986645,2.569890418,2.550657881,2.557458615,2.552777949,2.639457786,2.703905375,2.757734972,2.857938335,2.748117133,2.868083259,2.905045081,,,,
Least developed countries: UN classification,0.099957536,0.094989461,0.103856134,0.097959743,0.106091814,0.117706377,0.118228994,0.121146061,0.162540862,0.152274236,0.15359055,0.154026213,0.151468271,0.161320287,0.1568567,0.148947015,0.140308171,0.141962254,0.145996556,0.152446421,0.155392243,0.151024201,0.148479546,0.149319424,0.150897864,0.153594947,0.150996495,0.154443413,0.158080933,0.153317514,0.149030353,0.147240646,0.153588179,0.140662635,0.143315324,0.164954223,0.173356604,0.170689313,0.156926846,0.166387382,0.171489764,0.18049709,0.18943905,0.191191606,0.219695939,0.215218388,0.234651396,0.239611172,0.24508257,0.257596047,0.268394245,0.273205392,,,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290355276,0.308097667,0.310218457,0.30519162,0.289566042,0.290362776,0.289049773,0.296194048,0.294544589,0.265792984,0.27929132,0.275691999,0.279992975,0.288602158,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966441816,1.95047731,1.527746917,1.617377881,1.405096204,,,,
Sri Lanka,0.228261116,0.229728462,0.245449871,0.239453506,0.208524259,0.238138212,0.232733805,0.251924122,0.270315877,0.352573131,0.2874642,0.251979827,0.275431304,0.281796807,0.220837097,0.214651008,0.204509368,0.209362502,0.24317456,0.264534826,0.231254492,0.271684515,0.29805306,0.318433014,0.249204454,0.249933232,0.230284773,0.24934433,0.210388959,0.206855294,0.226530331,0.241344794,0.295887811,0.284415896,0.308517698,0.326649884,0.387844152,0.415672052,0.424715224,0.465003777,0.548821442,0.555600149,0.583769206,0.580517057,0.639679513,0.624637382,0.613546209,0.62813316,0.616008629,0.659865328,0.665484492,0.751490775,,,,
Lower middle income,0.368295657,0.387883181,0.408640827,0.429926706,0.436726708,0.468562752,0.481332779,0.477924222,0.515353489,0.522398685,0.54139977,0.564968495,0.581194409,0.60755195,0.623313809,0.633135298,0.651809992,0.727389844,0.732663964,0.775432574,0.782180303,0.807003559,0.827993702,0.844983787,0.861077423,0.899276463,0.926191234,0.945564222,0.992564471,0.992535688,1.025569302,1.078169468,1.144533314,1.101882245,1.053219158,1.061180777,1.097467662,1.086242192,1.060688979,1.096041429,1.133143159,1.138610707,1.146287221,1.187636073,1.222114165,1.238281076,1.269566606,1.324866906,1.393923179,1.428460491,1.430875698,1.515154053,,,,
Low & middle income,1.028035881,0.878538808,0.82204354,0.831821833,0.851891715,0.903749004,0.953356683,0.915053475,0.981194684,1.06309918,1.193753674,1.272950671,1.313639709,1.376968723,1.39536019,1.473213963,1.532440896,1.622465998,1.718309524,1.756005026,1.731826492,1.712245344,1.783815077,1.815359396,1.871714145,1.953346857,2.000615531,2.066569816,2.141214293,2.164102292,2.128315171,2.176508109,2.218733533,2.192684948,2.143442593,2.180661457,2.208536734,2.167124998,2.111181752,2.122983419,2.148247163,2.167702367,2.197388839,2.390428926,2.556328235,2.65716389,2.796428133,2.881218763,2.975145795,3.048402406,3.181747217,3.357452394,,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736886788,0.74460882,0.753779806,1.056111113,1.06118278,1.123489371,1.082269608,,,,
Late-demographic dividend,1.794757516,1.475292486,1.341593065,1.348959914,1.373885484,1.434838884,1.509729954,1.381440183,1.459541785,1.652507231,1.914995043,2.06195687,2.142101782,2.210464929,2.209377742,2.404214692,2.487748611,2.622009052,2.815216751,2.849375466,2.810884111,2.676579126,2.770094799,2.834234631,2.959549116,3.1142361,3.210299527,3.335982894,3.438426327,3.444264165,3.380941383,3.433364746,3.519699684,3.502948385,3.43093745,3.525158297,3.567966367,3.50226421,3.372672313,3.349889347,3.418491336,3.465287941,3.540807679,3.992501993,4.383531162,4.63429078,4.975009647,5.165778351,5.319879839,5.498110604,5.901454724,6.296067675,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.4862076,3.722131498,3.837334853,3.781659885,3.947068099,4.211634033,4.371365075,4.564324385,4.598897641,3.925637608,4.319017771,4.537558514,,,,
Luxembourg,36.6851833,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.41022885,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.38176129,23.90988084,25.613572,26.19765877,27.43143411,26.95725378,27.14211963,25.29153813,20.35302784,20.37000905,18.92729765,17.32046621,17.85476973,18.88551226,19.93273314,21.1057455,21.93071098,24.5990264,24.82464668,24.01285765,22.96492241,22.38547222,20.87712517,21.6351358,20.8978117,,,,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.178582111,4.723786228,4.489297992,3.879406742,3.863657008,3.438117254,3.348964054,2.856308477,2.636157209,2.932445222,2.879411196,3.098098957,3.151538008,3.205432466,3.418456092,3.779785259,3.629405756,3.443266443,3.963228139,3.786801437,,,,
